
running ./paper_experiments.py -m 1 -d 2 -p 5 
{'loss': 2.1521, 'learning_rate': 3.810975609756098e-07, 'epoch': 0.03}
{'loss': 0.0217, 'learning_rate': 4.222222222222222e-05, 'epoch': 9.59}
{'loss': 0.0011, 'learning_rate': 4.217948717948718e-05, 'epoch': 9.62}
{'loss': 0.0087, 'learning_rate': 4.2136752136752136e-05, 'epoch': 9.65}
{'loss': 0.0029, 'learning_rate': 4.209401709401709e-05, 'epoch': 9.68}
{'loss': 0.0013, 'learning_rate': 4.205128205128206e-05, 'epoch': 9.71}
{'loss': 0.0025, 'learning_rate': 4.2008547008547014e-05, 'epoch': 9.74}
{'loss': 0.0323, 'learning_rate': 4.196581196581197e-05, 'epoch': 9.77}
{'loss': 0.0108, 'learning_rate': 4.192307692307693e-05, 'epoch': 9.8}
{'loss': 0.0016, 'learning_rate': 4.1880341880341886e-05, 'epoch': 9.83}
{'loss': 0.0021, 'learning_rate': 4.183760683760684e-05, 'epoch': 9.86}
{'loss': 0.0265, 'learning_rate': 4.17948717948718e-05, 'epoch': 9.89}
{'loss': 0.0548, 'learning_rate': 4.175213675213676e-05, 'epoch': 9.92}
{'loss': 0.0138, 'learning_rate': 4.1709401709401715e-05, 'epoch': 9.95}
{'loss': 0.0169, 'learning_rate': 4.166666666666667e-05, 'epoch': 9.98}
testset on epoch 10.0 acc:  0.8025  prec  0.8794951357837093  rec  0.8025  f1  0.783656668115607
{'eval_loss': 0.31503161787986755, 'eval_accuracy': 0.9466666666666667, 'eval_runtime': 7.3841, 'eval_samples_per_second': 40.628, 'eval_steps_per_second': 5.146, 'epoch': 10.0}
{'loss': 0.0101, 'learning_rate': 4.162393162393163e-05, 'epoch': 10.02}
{'loss': 0.0259, 'learning_rate': 4.1581196581196586e-05, 'epoch': 10.05}
{'loss': 0.0049, 'learning_rate': 4.1538461538461544e-05, 'epoch': 10.08}
{'loss': 0.096, 'learning_rate': 4.14957264957265e-05, 'epoch': 10.11}
{'loss': 0.0018, 'learning_rate': 4.145299145299146e-05, 'epoch': 10.14}
{'loss': 0.0142, 'learning_rate': 4.1410256410256415e-05, 'epoch': 10.17}
{'loss': 0.008, 'learning_rate': 4.1367521367521366e-05, 'epoch': 10.2}
{'loss': 0.0341, 'learning_rate': 4.132478632478632e-05, 'epoch': 10.23}
{'loss': 0.0044, 'learning_rate': 4.128205128205128e-05, 'epoch': 10.26}
{'loss': 0.0106, 'learning_rate': 4.123931623931624e-05, 'epoch': 10.29}
{'loss': 0.0022, 'learning_rate': 4.1196581196581195e-05, 'epoch': 10.32}
{'loss': 0.0053, 'learning_rate': 4.115384615384615e-05, 'epoch': 10.35}
{'loss': 0.0246, 'learning_rate': 4.111111111111111e-05, 'epoch': 10.38}
{'loss': 0.0184, 'learning_rate': 4.1068376068376066e-05, 'epoch': 10.41}
{'loss': 0.0078, 'learning_rate': 4.1025641025641023e-05, 'epoch': 10.45}
{'loss': 0.0649, 'learning_rate': 4.098290598290598e-05, 'epoch': 10.48}
{'loss': 0.0179, 'learning_rate': 4.094017094017094e-05, 'epoch': 10.51}
{'loss': 0.0005, 'learning_rate': 4.0897435897435895e-05, 'epoch': 10.54}
{'loss': 0.0, 'learning_rate': 4.085470085470086e-05, 'epoch': 10.57}
{'loss': 0.0317, 'learning_rate': 4.0811965811965816e-05, 'epoch': 10.6}
{'loss': 0.001, 'learning_rate': 4.0769230769230773e-05, 'epoch': 10.63}
{'loss': 0.012, 'learning_rate': 4.072649572649573e-05, 'epoch': 10.66}
{'loss': 0.001, 'learning_rate': 4.068376068376069e-05, 'epoch': 10.69}
{'loss': 0.0265, 'learning_rate': 4.0641025641025645e-05, 'epoch': 10.72}
{'loss': 0.0002, 'learning_rate': 4.05982905982906e-05, 'epoch': 10.75}
{'loss': 0.0266, 'learning_rate': 4.055555555555556e-05, 'epoch': 10.78}
{'loss': 0.0227, 'learning_rate': 4.051282051282052e-05, 'epoch': 10.81}
{'loss': 0.0295, 'learning_rate': 4.0470085470085474e-05, 'epoch': 10.84}
{'loss': 0.0399, 'learning_rate': 4.042735042735043e-05, 'epoch': 10.88}
{'loss': 0.0317, 'learning_rate': 4.038461538461539e-05, 'epoch': 10.91}
{'loss': 0.0276, 'learning_rate': 4.0341880341880346e-05, 'epoch': 10.94}
{'loss': 0.002, 'learning_rate': 4.02991452991453e-05, 'epoch': 10.97}
{'loss': 0.0376, 'learning_rate': 4.025641025641026e-05, 'epoch': 11.0}
testset on epoch 10.998463901689709 acc:  0.775  prec  0.8690587689008245  rec  0.775  f1  0.7555947077719931
{'eval_loss': 1.2108581066131592, 'eval_accuracy': 0.8133333333333334, 'eval_runtime': 7.4365, 'eval_samples_per_second': 40.342, 'eval_steps_per_second': 5.11, 'epoch': 11.0}
{'loss': 0.0328, 'learning_rate': 4.021367521367522e-05, 'epoch': 11.03}
{'loss': 0.0084, 'learning_rate': 4.0170940170940174e-05, 'epoch': 11.06}
{'loss': 0.0588, 'learning_rate': 4.012820512820513e-05, 'epoch': 11.09}
{'loss': 0.021, 'learning_rate': 4.008547008547009e-05, 'epoch': 11.12}
{'loss': 0.0021, 'learning_rate': 4.0042735042735046e-05, 'epoch': 11.15}
{'loss': 0.0349, 'learning_rate': 4e-05, 'epoch': 11.18}
{'loss': 0.0055, 'learning_rate': 3.995726495726496e-05, 'epoch': 11.21}
{'loss': 0.063, 'learning_rate': 3.991452991452992e-05, 'epoch': 11.24}
{'loss': 0.0007, 'learning_rate': 3.9871794871794875e-05, 'epoch': 11.27}
{'loss': 0.0003, 'learning_rate': 3.9829059829059825e-05, 'epoch': 11.31}
{'loss': 0.0522, 'learning_rate': 3.978632478632478e-05, 'epoch': 11.34}
{'loss': 0.0016, 'learning_rate': 3.974358974358974e-05, 'epoch': 11.37}
{'loss': 0.0003, 'learning_rate': 3.9700854700854704e-05, 'epoch': 11.4}
{'loss': 0.0004, 'learning_rate': 3.965811965811966e-05, 'epoch': 11.43}
{'loss': 0.0002, 'learning_rate': 3.961538461538462e-05, 'epoch': 11.46}
{'loss': 0.024, 'learning_rate': 3.9572649572649575e-05, 'epoch': 11.49}
{'loss': 0.0156, 'learning_rate': 3.952991452991453e-05, 'epoch': 11.52}
{'loss': 0.0024, 'learning_rate': 3.948717948717949e-05, 'epoch': 11.55}
{'loss': 0.0195, 'learning_rate': 3.944444444444445e-05, 'epoch': 11.58}
{'loss': 0.0, 'learning_rate': 3.9401709401709404e-05, 'epoch': 11.61}
{'loss': 0.0043, 'learning_rate': 3.935897435897436e-05, 'epoch': 11.64}
{'loss': 0.0183, 'learning_rate': 3.931623931623932e-05, 'epoch': 11.67}
{'loss': 0.0211, 'learning_rate': 3.9273504273504276e-05, 'epoch': 11.71}
{'loss': 0.0099, 'learning_rate': 3.923076923076923e-05, 'epoch': 11.74}
{'loss': 0.0018, 'learning_rate': 3.918803418803419e-05, 'epoch': 11.77}
{'loss': 0.0055, 'learning_rate': 3.914529914529915e-05, 'epoch': 11.8}
{'loss': 0.0226, 'learning_rate': 3.9102564102564105e-05, 'epoch': 11.83}
{'loss': 0.0029, 'learning_rate': 3.905982905982906e-05, 'epoch': 11.86}
{'loss': 0.0045, 'learning_rate': 3.901709401709402e-05, 'epoch': 11.89}
{'loss': 0.0079, 'learning_rate': 3.8974358974358976e-05, 'epoch': 11.92}
{'loss': 0.0471, 'learning_rate': 3.8931623931623934e-05, 'epoch': 11.95}
{'loss': 0.0101, 'learning_rate': 3.888888888888889e-05, 'epoch': 11.98}
testset on epoch 12.0 acc:  0.785  prec  0.8422805325285267  rec  0.785  f1  0.7622545067362886
{'eval_loss': 0.23490631580352783, 'eval_accuracy': 0.95, 'eval_runtime': 7.3112, 'eval_samples_per_second': 41.033, 'eval_steps_per_second': 5.197, 'epoch': 12.0}
{'loss': 0.0593, 'learning_rate': 3.884615384615385e-05, 'epoch': 12.01}
{'loss': 0.001, 'learning_rate': 3.8803418803418805e-05, 'epoch': 12.04}
{'loss': 0.0073, 'learning_rate': 3.876068376068376e-05, 'epoch': 12.07}
{'loss': 0.0417, 'learning_rate': 3.871794871794872e-05, 'epoch': 12.1}
{'loss': 0.0051, 'learning_rate': 3.867521367521368e-05, 'epoch': 12.14}
{'loss': 0.0071, 'learning_rate': 3.8632478632478634e-05, 'epoch': 12.17}
{'loss': 0.0394, 'learning_rate': 3.858974358974359e-05, 'epoch': 12.2}
{'loss': 0.0002, 'learning_rate': 3.854700854700855e-05, 'epoch': 12.23}
{'loss': 0.0049, 'learning_rate': 3.8504273504273506e-05, 'epoch': 12.26}
{'loss': 0.0041, 'learning_rate': 3.846153846153846e-05, 'epoch': 12.29}
{'loss': 0.0309, 'learning_rate': 3.841880341880342e-05, 'epoch': 12.32}
{'loss': 0.0028, 'learning_rate': 3.837606837606838e-05, 'epoch': 12.35}
{'loss': 0.0036, 'learning_rate': 3.8333333333333334e-05, 'epoch': 12.38}
{'loss': 0.0008, 'learning_rate': 3.82905982905983e-05, 'epoch': 12.41}
{'loss': 0.0, 'learning_rate': 3.824786324786325e-05, 'epoch': 12.44}
{'loss': 0.0302, 'learning_rate': 3.8205128205128206e-05, 'epoch': 12.47}
{'loss': 0.0831, 'learning_rate': 3.816239316239316e-05, 'epoch': 12.5}
{'loss': 0.0009, 'learning_rate': 3.811965811965812e-05, 'epoch': 12.53}
{'loss': 0.0003, 'learning_rate': 3.807692307692308e-05, 'epoch': 12.57}
{'loss': 0.0052, 'learning_rate': 3.8034188034188035e-05, 'epoch': 12.6}
{'loss': 0.0066, 'learning_rate': 3.799145299145299e-05, 'epoch': 12.63}
{'loss': 0.0177, 'learning_rate': 3.794871794871795e-05, 'epoch': 12.66}
{'loss': 0.0002, 'learning_rate': 3.7905982905982907e-05, 'epoch': 12.69}
{'loss': 0.0, 'learning_rate': 3.7863247863247864e-05, 'epoch': 12.72}
{'loss': 0.0031, 'learning_rate': 3.782051282051282e-05, 'epoch': 12.75}
{'loss': 0.0001, 'learning_rate': 3.777777777777778e-05, 'epoch': 12.78}
{'loss': 0.031, 'learning_rate': 3.7735042735042735e-05, 'epoch': 12.81}
{'loss': 0.0028, 'learning_rate': 3.769230769230769e-05, 'epoch': 12.84}
{'loss': 0.0142, 'learning_rate': 3.764957264957265e-05, 'epoch': 12.87}
{'loss': 0.0009, 'learning_rate': 3.760683760683761e-05, 'epoch': 12.9}
{'loss': 0.0075, 'learning_rate': 3.7564102564102564e-05, 'epoch': 12.93}
{'loss': 0.0003, 'learning_rate': 3.752136752136752e-05, 'epoch': 12.96}
{'loss': 0.0021, 'learning_rate': 3.747863247863248e-05, 'epoch': 13.0}
testset on epoch 12.998463901689709 acc:  0.74  prec  0.8166373386961623  rec  0.74  f1  0.7172916050011692
{'eval_loss': 0.7996745705604553, 'eval_accuracy': 0.9033333333333333, 'eval_runtime': 7.5094, 'eval_samples_per_second': 39.95, 'eval_steps_per_second': 5.06, 'epoch': 13.0}
{'loss': 0.0003, 'learning_rate': 3.7435897435897436e-05, 'epoch': 13.03}
{'loss': 0.0002, 'learning_rate': 3.739316239316239e-05, 'epoch': 13.06}
{'loss': 0.0014, 'learning_rate': 3.735042735042735e-05, 'epoch': 13.09}
{'loss': 0.0001, 'learning_rate': 3.730769230769231e-05, 'epoch': 13.12}
{'loss': 0.0036, 'learning_rate': 3.7264957264957265e-05, 'epoch': 13.15}
{'loss': 0.0076, 'learning_rate': 3.722222222222222e-05, 'epoch': 13.18}
{'loss': 0.0161, 'learning_rate': 3.717948717948718e-05, 'epoch': 13.21}
{'loss': 0.0011, 'learning_rate': 3.713675213675214e-05, 'epoch': 13.24}
{'loss': 0.0072, 'learning_rate': 3.70940170940171e-05, 'epoch': 13.27}
{'loss': 0.0003, 'learning_rate': 3.705128205128206e-05, 'epoch': 13.3}
{'loss': 0.0167, 'learning_rate': 3.7008547008547015e-05, 'epoch': 13.33}
{'loss': 0.0285, 'learning_rate': 3.696581196581197e-05, 'epoch': 13.36}
{'loss': 0.0051, 'learning_rate': 3.692307692307693e-05, 'epoch': 13.39}
{'loss': 0.0011, 'learning_rate': 3.6880341880341886e-05, 'epoch': 13.43}
{'loss': 0.0002, 'learning_rate': 3.6837606837606844e-05, 'epoch': 13.46}
{'loss': 0.0002, 'learning_rate': 3.67948717948718e-05, 'epoch': 13.49}
{'loss': 0.0034, 'learning_rate': 3.675213675213676e-05, 'epoch': 13.52}
{'loss': 0.0001, 'learning_rate': 3.670940170940171e-05, 'epoch': 13.55}
{'loss': 0.017, 'learning_rate': 3.6666666666666666e-05, 'epoch': 13.58}
{'loss': 0.0047, 'learning_rate': 3.662393162393162e-05, 'epoch': 13.61}
{'loss': 0.0264, 'learning_rate': 3.658119658119658e-05, 'epoch': 13.64}
{'loss': 0.0, 'learning_rate': 3.653846153846154e-05, 'epoch': 13.67}
{'loss': 0.0004, 'learning_rate': 3.6495726495726495e-05, 'epoch': 13.7}
{'loss': 0.0236, 'learning_rate': 3.645299145299145e-05, 'epoch': 13.73}
{'loss': 0.0339, 'learning_rate': 3.641025641025641e-05, 'epoch': 13.76}
{'loss': 0.0065, 'learning_rate': 3.6367521367521366e-05, 'epoch': 13.79}
{'loss': 0.0006, 'learning_rate': 3.6324786324786323e-05, 'epoch': 13.82}
{'loss': 0.0538, 'learning_rate': 3.628205128205128e-05, 'epoch': 13.86}
{'loss': 0.0003, 'learning_rate': 3.623931623931624e-05, 'epoch': 13.89}
{'loss': 0.0014, 'learning_rate': 3.6196581196581195e-05, 'epoch': 13.92}
{'loss': 0.0406, 'learning_rate': 3.615384615384615e-05, 'epoch': 13.95}
{'loss': 0.0002, 'learning_rate': 3.611111111111111e-05, 'epoch': 13.98}
testset on epoch 14.0 acc:  0.7825  prec  0.8560497884118312  rec  0.7825  f1  0.7578592522439147
{'eval_loss': 0.9021469950675964, 'eval_accuracy': 0.89, 'eval_runtime': 7.3228, 'eval_samples_per_second': 40.968, 'eval_steps_per_second': 5.189, 'epoch': 14.0}
{'loss': 0.0642, 'learning_rate': 3.606837606837607e-05, 'epoch': 14.01}
{'loss': 0.006, 'learning_rate': 3.6025641025641024e-05, 'epoch': 14.04}
{'loss': 0.0508, 'learning_rate': 3.598290598290598e-05, 'epoch': 14.07}
{'loss': 0.0209, 'learning_rate': 3.5940170940170945e-05, 'epoch': 14.1}
{'loss': 0.0004, 'learning_rate': 3.58974358974359e-05, 'epoch': 14.13}
{'loss': 0.0055, 'learning_rate': 3.585470085470086e-05, 'epoch': 14.16}
{'loss': 0.023, 'learning_rate': 3.581196581196582e-05, 'epoch': 14.19}
{'loss': 0.006, 'learning_rate': 3.5769230769230774e-05, 'epoch': 14.22}
{'loss': 0.0377, 'learning_rate': 3.572649572649573e-05, 'epoch': 14.25}
{'loss': 0.0231, 'learning_rate': 3.568376068376069e-05, 'epoch': 14.29}
{'loss': 0.0664, 'learning_rate': 3.5641025641025646e-05, 'epoch': 14.32}
{'loss': 0.0168, 'learning_rate': 3.55982905982906e-05, 'epoch': 14.35}
{'loss': 0.0001, 'learning_rate': 3.555555555555556e-05, 'epoch': 14.38}
{'loss': 0.0004, 'learning_rate': 3.551282051282052e-05, 'epoch': 14.41}
{'loss': 0.0307, 'learning_rate': 3.5470085470085474e-05, 'epoch': 14.44}
{'loss': 0.0001, 'learning_rate': 3.542735042735043e-05, 'epoch': 14.47}
{'loss': 0.0075, 'learning_rate': 3.538461538461539e-05, 'epoch': 14.5}
{'loss': 0.0055, 'learning_rate': 3.5341880341880346e-05, 'epoch': 14.53}
{'loss': 0.0006, 'learning_rate': 3.52991452991453e-05, 'epoch': 14.56}
{'loss': 0.0057, 'learning_rate': 3.525641025641026e-05, 'epoch': 14.59}
{'loss': 0.0008, 'learning_rate': 3.521367521367522e-05, 'epoch': 14.62}
{'loss': 0.0001, 'learning_rate': 3.5170940170940175e-05, 'epoch': 14.65}
{'loss': 0.0067, 'learning_rate': 3.5128205128205125e-05, 'epoch': 14.69}
{'loss': 0.0162, 'learning_rate': 3.508547008547008e-05, 'epoch': 14.72}
{'loss': 0.0048, 'learning_rate': 3.504273504273504e-05, 'epoch': 14.75}
{'loss': 0.005, 'learning_rate': 3.5e-05, 'epoch': 14.78}
{'loss': 0.0, 'learning_rate': 3.4957264957264954e-05, 'epoch': 14.81}
{'loss': 0.0363, 'learning_rate': 3.491452991452991e-05, 'epoch': 14.84}
{'loss': 0.03, 'learning_rate': 3.487179487179487e-05, 'epoch': 14.87}
{'loss': 0.0177, 'learning_rate': 3.4829059829059826e-05, 'epoch': 14.9}
{'loss': 0.0144, 'learning_rate': 3.478632478632479e-05, 'epoch': 14.93}
{'loss': 0.035, 'learning_rate': 3.474358974358975e-05, 'epoch': 14.96}
{'loss': 0.0099, 'learning_rate': 3.4700854700854704e-05, 'epoch': 14.99}
testset on epoch 14.998463901689709 acc:  0.72  prec  0.8274186208599041  rec  0.72  f1  0.6783887303183713
{'eval_loss': 1.0692681074142456, 'eval_accuracy': 0.8766666666666667, 'eval_runtime': 7.5705, 'eval_samples_per_second': 39.628, 'eval_steps_per_second': 5.019, 'epoch': 15.0}
{'loss': 0.0953, 'learning_rate': 3.465811965811966e-05, 'epoch': 15.02}
{'loss': 0.0003, 'learning_rate': 3.461538461538462e-05, 'epoch': 15.05}
{'loss': 0.0003, 'learning_rate': 3.4572649572649576e-05, 'epoch': 15.08}
{'loss': 0.0046, 'learning_rate': 3.452991452991453e-05, 'epoch': 15.12}
{'loss': 0.0009, 'learning_rate': 3.448717948717949e-05, 'epoch': 15.15}
{'loss': 0.0001, 'learning_rate': 3.444444444444445e-05, 'epoch': 15.18}
{'loss': 0.0133, 'learning_rate': 3.4401709401709405e-05, 'epoch': 15.21}
{'loss': 0.0001, 'learning_rate': 3.435897435897436e-05, 'epoch': 15.24}
{'loss': 0.0002, 'learning_rate': 3.431623931623932e-05, 'epoch': 15.27}
{'loss': 0.0021, 'learning_rate': 3.4273504273504276e-05, 'epoch': 15.3}
{'loss': 0.0001, 'learning_rate': 3.4230769230769234e-05, 'epoch': 15.33}
{'loss': 0.0115, 'learning_rate': 3.418803418803419e-05, 'epoch': 15.36}
{'loss': 0.0041, 'learning_rate': 3.414529914529915e-05, 'epoch': 15.39}
{'loss': 0.0, 'learning_rate': 3.4102564102564105e-05, 'epoch': 15.42}
{'loss': 0.0, 'learning_rate': 3.405982905982906e-05, 'epoch': 15.45}
{'loss': 0.0001, 'learning_rate': 3.401709401709402e-05, 'epoch': 15.48}
{'loss': 0.0011, 'learning_rate': 3.397435897435898e-05, 'epoch': 15.51}
{'loss': 0.0059, 'learning_rate': 3.3931623931623934e-05, 'epoch': 15.55}
{'loss': 0.008, 'learning_rate': 3.388888888888889e-05, 'epoch': 15.58}
{'loss': 0.0003, 'learning_rate': 3.384615384615385e-05, 'epoch': 15.61}
{'loss': 0.0038, 'learning_rate': 3.3803418803418806e-05, 'epoch': 15.64}
{'loss': 0.0041, 'learning_rate': 3.376068376068376e-05, 'epoch': 15.67}
{'loss': 0.0354, 'learning_rate': 3.371794871794872e-05, 'epoch': 15.7}
{'loss': 0.0337, 'learning_rate': 3.367521367521368e-05, 'epoch': 15.73}
{'loss': 0.0498, 'learning_rate': 3.3632478632478634e-05, 'epoch': 15.76}
{'loss': 0.0011, 'learning_rate': 3.358974358974359e-05, 'epoch': 15.79}
{'loss': 0.0, 'learning_rate': 3.354700854700855e-05, 'epoch': 15.82}
{'loss': 0.0001, 'learning_rate': 3.3504273504273506e-05, 'epoch': 15.85}
{'loss': 0.0026, 'learning_rate': 3.346153846153846e-05, 'epoch': 15.88}
{'loss': 0.002, 'learning_rate': 3.341880341880342e-05, 'epoch': 15.91}
{'loss': 0.0029, 'learning_rate': 3.337606837606838e-05, 'epoch': 15.94}
{'loss': 0.0001, 'learning_rate': 3.3333333333333335e-05, 'epoch': 15.98}
testset on epoch 16.0 acc:  0.71  prec  0.8206358544214718  rec  0.71  f1  0.6677474354359583
{'eval_loss': 1.551779866218567, 'eval_accuracy': 0.8366666666666667, 'eval_runtime': 7.3882, 'eval_samples_per_second': 40.605, 'eval_steps_per_second': 5.143, 'epoch': 16.0}
{'loss': 0.0091, 'learning_rate': 3.329059829059829e-05, 'epoch': 16.01}
{'loss': 0.0034, 'learning_rate': 3.324786324786325e-05, 'epoch': 16.04}
{'loss': 0.0439, 'learning_rate': 3.3205128205128207e-05, 'epoch': 16.07}
{'loss': 0.0018, 'learning_rate': 3.3162393162393164e-05, 'epoch': 16.1}
{'loss': 0.0222, 'learning_rate': 3.311965811965812e-05, 'epoch': 16.13}
{'loss': 0.0122, 'learning_rate': 3.307692307692308e-05, 'epoch': 16.16}
{'loss': 0.0341, 'learning_rate': 3.3034188034188035e-05, 'epoch': 16.19}
{'loss': 0.0114, 'learning_rate': 3.299145299145299e-05, 'epoch': 16.22}
{'loss': 0.0002, 'learning_rate': 3.294871794871795e-05, 'epoch': 16.25}
{'loss': 0.0, 'learning_rate': 3.290598290598291e-05, 'epoch': 16.28}
{'loss': 0.0001, 'learning_rate': 3.2863247863247864e-05, 'epoch': 16.31}
{'loss': 0.0003, 'learning_rate': 3.282051282051282e-05, 'epoch': 16.34}
{'loss': 0.0, 'learning_rate': 3.277777777777778e-05, 'epoch': 16.37}
{'loss': 0.0317, 'learning_rate': 3.2735042735042736e-05, 'epoch': 16.41}
{'loss': 0.0103, 'learning_rate': 3.269230769230769e-05, 'epoch': 16.44}
{'loss': 0.0003, 'learning_rate': 3.264957264957265e-05, 'epoch': 16.47}
{'loss': 0.0007, 'learning_rate': 3.260683760683761e-05, 'epoch': 16.5}
{'loss': 0.0031, 'learning_rate': 3.2564102564102565e-05, 'epoch': 16.53}
{'loss': 0.0016, 'learning_rate': 3.252136752136752e-05, 'epoch': 16.56}
{'loss': 0.014, 'learning_rate': 3.247863247863248e-05, 'epoch': 16.59}
{'loss': 0.0017, 'learning_rate': 3.2435897435897436e-05, 'epoch': 16.62}
{'loss': 0.0022, 'learning_rate': 3.2393162393162394e-05, 'epoch': 16.65}
{'loss': 0.0359, 'learning_rate': 3.235042735042735e-05, 'epoch': 16.68}
{'loss': 0.0075, 'learning_rate': 3.230769230769231e-05, 'epoch': 16.71}
{'loss': 0.0015, 'learning_rate': 3.2264957264957265e-05, 'epoch': 16.74}
{'loss': 0.0006, 'learning_rate': 3.222222222222223e-05, 'epoch': 16.77}
{'loss': 0.0097, 'learning_rate': 3.2179487179487186e-05, 'epoch': 16.8}
{'loss': 0.0004, 'learning_rate': 3.2136752136752144e-05, 'epoch': 16.84}
{'loss': 0.0, 'learning_rate': 3.20940170940171e-05, 'epoch': 16.87}
{'loss': 0.0, 'learning_rate': 3.205128205128206e-05, 'epoch': 16.9}
{'loss': 0.0109, 'learning_rate': 3.200854700854701e-05, 'epoch': 16.93}
{'loss': 0.0005, 'learning_rate': 3.1965811965811966e-05, 'epoch': 16.96}
{'loss': 0.0099, 'learning_rate': 3.192307692307692e-05, 'epoch': 16.99}
testset on epoch 16.998463901689707 acc:  0.8275  prec  0.8644648665123933  rec  0.8274999999999999  f1  0.7967834608126761
{'eval_loss': 0.34501782059669495, 'eval_accuracy': 0.9566666666666667, 'eval_runtime': 7.318, 'eval_samples_per_second': 40.995, 'eval_steps_per_second': 5.193, 'epoch': 17.0}
{'loss': 0.0209, 'learning_rate': 3.188034188034188e-05, 'epoch': 17.02}
{'loss': 0.0001, 'learning_rate': 3.183760683760684e-05, 'epoch': 17.05}
{'loss': 0.0097, 'learning_rate': 3.1794871794871795e-05, 'epoch': 17.08}
{'loss': 0.0, 'learning_rate': 3.175213675213675e-05, 'epoch': 17.11}
{'loss': 0.0, 'learning_rate': 3.170940170940171e-05, 'epoch': 17.14}
{'loss': 0.0006, 'learning_rate': 3.1666666666666666e-05, 'epoch': 17.17}
{'loss': 0.0032, 'learning_rate': 3.162393162393162e-05, 'epoch': 17.2}
{'loss': 0.0074, 'learning_rate': 3.158119658119658e-05, 'epoch': 17.24}
{'loss': 0.0002, 'learning_rate': 3.153846153846154e-05, 'epoch': 17.27}
{'loss': 0.0, 'learning_rate': 3.1495726495726495e-05, 'epoch': 17.3}
{'loss': 0.0, 'learning_rate': 3.145299145299145e-05, 'epoch': 17.33}
{'loss': 0.0, 'learning_rate': 3.141025641025641e-05, 'epoch': 17.36}
{'loss': 0.002, 'learning_rate': 3.136752136752137e-05, 'epoch': 17.39}
{'loss': 0.0245, 'learning_rate': 3.1324786324786324e-05, 'epoch': 17.42}
{'loss': 0.0, 'learning_rate': 3.128205128205128e-05, 'epoch': 17.45}
{'loss': 0.0, 'learning_rate': 3.123931623931624e-05, 'epoch': 17.48}
{'loss': 0.0001, 'learning_rate': 3.1196581196581195e-05, 'epoch': 17.51}
{'loss': 0.0, 'learning_rate': 3.115384615384615e-05, 'epoch': 17.54}
{'loss': 0.0001, 'learning_rate': 3.111111111111111e-05, 'epoch': 17.57}
{'loss': 0.0001, 'learning_rate': 3.1068376068376074e-05, 'epoch': 17.6}
{'loss': 0.0002, 'learning_rate': 3.102564102564103e-05, 'epoch': 17.63}
{'loss': 0.0, 'learning_rate': 3.098290598290599e-05, 'epoch': 17.67}
{'loss': 0.0001, 'learning_rate': 3.0940170940170946e-05, 'epoch': 17.7}
{'loss': 0.0001, 'learning_rate': 3.08974358974359e-05, 'epoch': 17.73}
{'loss': 0.0028, 'learning_rate': 3.085470085470086e-05, 'epoch': 17.76}
{'loss': 0.0003, 'learning_rate': 3.081196581196582e-05, 'epoch': 17.79}
{'loss': 0.0, 'learning_rate': 3.0769230769230774e-05, 'epoch': 17.82}
{'loss': 0.0005, 'learning_rate': 3.072649572649573e-05, 'epoch': 17.85}
{'loss': 0.0022, 'learning_rate': 3.068376068376069e-05, 'epoch': 17.88}
{'loss': 0.0048, 'learning_rate': 3.0641025641025646e-05, 'epoch': 17.91}
{'loss': 0.0005, 'learning_rate': 3.05982905982906e-05, 'epoch': 17.94}
{'loss': 0.0002, 'learning_rate': 3.055555555555556e-05, 'epoch': 17.97}
testset on epoch 18.0 acc:  0.81  prec  0.852739998799571  rec  0.81  f1  0.8014387881022835
{'eval_loss': 0.5368731617927551, 'eval_accuracy': 0.9433333333333334, 'eval_runtime': 7.2009, 'eval_samples_per_second': 41.661, 'eval_steps_per_second': 5.277, 'epoch': 18.0}
{'loss': 0.0009, 'learning_rate': 3.0512820512820518e-05, 'epoch': 18.0}
{'loss': 0.0001, 'learning_rate': 3.0470085470085475e-05, 'epoch': 18.03}
{'loss': 0.0, 'learning_rate': 3.0427350427350425e-05, 'epoch': 18.06}
{'loss': 0.0045, 'learning_rate': 3.0384615384615382e-05, 'epoch': 18.1}
{'loss': 0.0141, 'learning_rate': 3.034188034188034e-05, 'epoch': 18.13}
{'loss': 0.0312, 'learning_rate': 3.0299145299145297e-05, 'epoch': 18.16}
{'loss': 0.0876, 'learning_rate': 3.0256410256410257e-05, 'epoch': 18.19}
{'loss': 0.0356, 'learning_rate': 3.0213675213675215e-05, 'epoch': 18.22}
{'loss': 0.0001, 'learning_rate': 3.0170940170940172e-05, 'epoch': 18.25}
{'loss': 0.0397, 'learning_rate': 3.012820512820513e-05, 'epoch': 18.28}
{'loss': 0.0172, 'learning_rate': 3.0085470085470086e-05, 'epoch': 18.31}
{'loss': 0.0001, 'learning_rate': 3.0042735042735044e-05, 'epoch': 18.34}
{'loss': 0.0134, 'learning_rate': 3e-05, 'epoch': 18.37}
{'loss': 0.0191, 'learning_rate': 2.9957264957264958e-05, 'epoch': 18.4}
{'loss': 0.0028, 'learning_rate': 2.9914529914529915e-05, 'epoch': 18.43}
{'loss': 0.0005, 'learning_rate': 2.9871794871794872e-05, 'epoch': 18.46}
{'loss': 0.0017, 'learning_rate': 2.982905982905983e-05, 'epoch': 18.49}
